EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
8221,56,18,No,$53.30 ,40,Salary,110864,22,Marketing,Female,Divorced,2,12,Mail Check,Yes
8222,23,1,Yes,$20.26 ,40,Salary,42140.8,6,Research,Female,Single,1,15,Direct Deposit,Yes
8223,39,7,Yes,$45.02 ,40,Salary,93641.6,67,Healthcare,Male,Single,N/A,5,Mail Check,N/A
8224,36,10,Yes,$31.12 ,40,Salary,64729.6,40,Healthcare,Female,Single,1,14,Mail Check,Yes
8225,38,9,Yes,$63.65 ,40,Salary,132392,93,Research,Male,Married,3,10,Mail Check,Yes
8226,54,14,Yes,$74.30 ,40,Salary,154544,97,Human Resources,Female,Single,5,7,Mail Check,N/A
8227,57,11,No,$94.70 ,40,Salary,336976,41,Human Resources,Female,Divorced,6,N/A,Mail Check,Yes
8228,38,5,No,$46.67 ,40,Salary,97073.6,3,Healthcare,Male,Single,3,N/A,Direct_Deposit,N/A
8229,40,7,No,$27.78 ,40,Salary,57782.4,54,Laboratory,Female,Married,8,6,Mail_Check,Yes
8230,48,7,Yes,$78.07 ,40,Salary,162385.6,59,Sales,Male,Divorced,9,N/A,Mail Check,Yes
8231,57,19,No,$86.99 ,40,Salary,280939.2,16,Research,Female,Married,N/A,5,Mail Check,Yes
8232,34,1,Yes,$22.94 ,40,Salary,47715.2,17,Research,Male,Married,6,16,Mail Check,Yes
8233,43,9,No,$48.16 ,40,Salary,100172.8,84,Healthcare,Female,Single,6,N/A,Direct_Deposit,N/A
8234,40,8,No,$32.46 ,40,Salary,67516.8,36,Human Resources,Male,Divorced,4,6,Direct_Deposit,Yes
8235,47,9,No,$97.58 ,40,Salary,202966.4,72,Sales,Female,Divorced,2,23,DirectDeposit,Yes
8236,41,10,Yes,$79.10 ,40,Salary,164528,20,Laboratory,Male,Married,1,N/A,DirectDeposit,Yes
8237,51,6,Yes,$36.63 ,40,Salary,76330.4,82,Laboratory,Female,Single,N/A,25,Mailed Check,Yes
8238,41,7,No,$86.48 ,40,Salary,179878.4,28,Research,Female,Married,9,24,Mailed Check,Yes
8239,47,11,Yes,$57.66 ,40,Salary,133932.8,-5,Information Technology,Male,Single,7,25,DirectDeposit,N/A
8240,40,3,Yes,$73.25 ,40,Salary,152360,-11,Manufacturing,Female,Single,7,25,DirectDeposit,N/A
8241,46,7,No,$65.81 ,40,Salary,136884.8,49,Human Resources,Male,Married,6,22,DirectDeposit,Yes
8242,53,6,No,$85.70 ,40,Salary,178256,9,Sales,Female,Divorced,N/A,N/A,Mail Check,Yes
8243,60,18,Yes,$34.79 ,40,Salary,72363.2,37,Healthcare,Male,Divorced,6,25,Mail Check,N/A
8244,55,17,Yes,$47.25 ,40,Salary,98280,29,Research,Female,Divorced,4,13,Direct_Deposit,Yes
8245,36,3,No,$88.31 ,40,Salary,283684.8,-14,Healthcare,Female,Single,2,18,Mail Check,N/A
8246,40,9,Yes,$80.32 ,40,Salary,167065.6,16,Information Technology,Female,Divorced,1,17,Mailed Check,Yes
8247,43,17,No,$59.93 ,40,Salary,124654.4,41,Marketing,Male,Divorced,7,13,DirectDeposit,Yes
8248,42,9,No,$65.71 ,40,Salary,136676.8,25,Healthcare,Male,Married,4,18,Mail Check,Yes
8249,31,1,No,$26.00 ,40,Salary,54080,71,Manufacturing,Female,Married,3,17,Mailed Check,N/A
8250,59,15,No,$66.80 ,40,Salary,138944,73,Sales,Male,Married,9,23,Mail Check,Yes
8251,39,1,No,$40.69 ,40,Salary,84635.2,81,Research,Male,Divorced,3,18,Direct_Deposit,Yes
8252,43,8,Yes,$63.30 ,40,Salary,131664,86,Laboratory,Female,Divorced,5,9,Mail Check,Yes
8253,57,15,No,$85.40 ,40,Salary,177632,81,Sales,Female,Single,N/A,5,Mailed Check,N/A
8254,46,8,No,$45.41 ,40,Salary,94452.8,93,Sales,Female,Single,1,12,Mail Check,N/A
8255,48,17,Yes,$46.75 ,40,Salary,97240,4,Information Technology,Male,Divorced,6,21,Mailed Check,Yes
8256,61,13,No,$64.32 ,40,Salary,133785.6,1,Research,Male,Married,3,N/A,Mail Check,Yes
8257,61,18,No,$48.83 ,40,Salary,101566.4,15,Marketing,Male,Married,1,N/A,Mail Check,Yes
8258,57,19,No,$91.70 ,40,Salary,330736,24,Human Resources,Female,Single,4,10,Mail Check,N/A
8259,28,1,No,$24.10 ,40,Salary,50128,51,Sales,Male,Single,1,N/A,Mail_Check,Yes
8260,38,10,Yes,$32.24 ,40,Salary,67059.2,29,Research,Male,Married,2,8,Direct_Deposit,Yes
8261,45,12,No,$87.28 ,40,Salary,281542.4,32,Laboratory,Female,Single,3,10,Mailed Check,N/A
8262,49,10,Yes,$36.29 ,40,Salary,75483.2,87,Manufacturing,Male,Single,4,18,Direct_Deposit,Yes
8263,51,19,No,$69.62 ,40,Salary,144809.6,68,Marketing,Female,Single,5,17,Mail Check,N/A
8264,51,10,Yes,$34.43 ,40,Salary,71614.4,13,Research,Female,Single,6,16,Mail Check,Yes
8265,56,10,Yes,$45.90 ,40,Salary,95472,59,Manufacturing,Female,Single,2,17,Mail Check,N/A
8266,33,10,No,$27.50 ,40,Salary,57200,42,Laboratory,Female,Divorced,1,21,Mail_Check,N/A
8267,40,1,No,$26.01 ,40,Salary,54100.8,70,Marketing,Male,Single,5,7,Mail_Check,Yes
8268,47,5,No,$39.47 ,40,Salary,82097.6,21,Human Resources,Female,Married,9,13,Mail Check,Yes
8269,51,9,Yes,$90.88 ,40,Salary,289030.4,17,Human Resources,Female,Divorced,2,N/A,DirectDeposit,Yes
8270,39,9,Yes,$37.63 ,40,Salary,78270.4,74,Healthcare,Female,Married,4,12,Mailed Check,Yes
8271,38,6,Yes,$66.49 ,40,Salary,138299.2,98,Research,Female,Divorced,6,16,Mailed Check,Yes
8272,61,12,Yes,$63.35 ,40,Salary,131768,79,Research,Female,Single,4,20,Mail Check,N/A
8273,46,20,No,$88.49 ,40,Salary,284059.2,71,Laboratory,Male,Divorced,7,22,Mailed Check,Yes
8274,32,6,No,$24.84 ,40,Salary,51667.2,62,Marketing,Male,Married,3,N/A,Mail_Check,N/A
8275,44,11,Yes,$59.94 ,40,Salary,124675.2,64,Marketing,Male,Married,2,19,Mail Check,Yes
8276,59,15,Yes,$56.47 ,40,Salary,117457.6,-10,Laboratory,Female,Single,2,N/A,Mail Check,N/A
8277,35,4,Yes,$24.33 ,40,Salary,50606.4,63,Human Resources,Male,Divorced,4,9,Mailed Check,Yes
8278,49,20,No,$34.84 ,40,Salary,72467.2,38,Human Resources,Male,Married,8,N/A,Mail Check,Yes
8279,44,17,Yes,$91.88 ,40,Salary,331110.4,28,Information Technology,Female,Divorced,2,13,Mail Check,Yes
8280,47,20,No,$31.41 ,40,Salary,65332.8,13,Research,Male,Single,1,19,Mail Check,Yes
8281,60,12,No,$70.78 ,40,Salary,147222.4,70,Laboratory,Female,Divorced,4,19,Mail Check,Yes
8282,43,8,Yes,$81.00 ,40,Salary,168480,70,Marketing,Female,Married,5,N/A,Mail Check,Yes
8283,28,6,Yes,$24.98 ,40,Salary,53358.4,62,Manufacturing,Male,Single,3,N/A,Mail_Check,Yes
8284,32,7,Yes,$25.97 ,40,Salary,54017.6,26,Information Technology,Female,Divorced,1,14,Mailed Check,N/A
8285,24,1,Yes,$20.79 ,40,Salary,43243.2,17,Manufacturing,Female,Single,1,25,Mail_Check,N/A
8286,34,8,No,$28.83 ,40,Salary,59966.4,-5,Research,Female,Single,5,8,Mail Check,Yes
8287,48,17,No,$38.08 ,40,Salary,79206.4,0,Research,Male,Single,N/A,5,Mailed Check,Yes
8288,59,11,No,$90.63 ,40,Salary,288510.4,39,Healthcare,Female,Single,8,11,Mail Check,N/A
8289,55,11,No,$58.48 ,40,Salary,121638.4,54,Human Resources,Male,Divorced,2,N/A,DirectDeposit,Yes
8290,22,1,Yes,$20.87 ,40,Salary,43409.6,49,Sales,Male,Married,1,N/A,Direct Deposit,N/A
8291,40,2,Yes,$89.10 ,40,Salary,285328,48,Research,Female,Single,5,22,Mail Check,N/A
8292,58,15,Yes,$89.98 ,40,Salary,287158.4,61,Research,Female,Divorced,3,14,Mail Check,Yes
8293,38,2,No,$35.48 ,40,Salary,73798.4,21,Sales,Female,Single,1,24,Mailed Check,Yes
8294,39,7,No,$78.08 ,40,Salary,162406.4,72,Research,Female,Divorced,7,10,Mail Check,Yes
8295,37,6,No,$51.27 ,40,Salary,106641.6,87,Sales,Male,Married,4,N/A,Mail Check,Yes
8296,39,5,No,$62.73 ,40,Salary,130478.4,13,Marketing,Female,Married,N/A,6,DirectDeposit,Yes
8297,31,8,No,$25.04 ,40,Salary,52083.2,94,Marketing,Male,Single,3,17,Mailed Check,Yes
8298,57,6,Yes,$48.75 ,40,Salary,101400,17,Human Resources,Female,Married,7,21,Direct_Deposit,Yes
8299,54,7,No,$34.12 ,40,Salary,70969.6,38,Human Resources,Male,Married,7,13,Mailed Check,Yes
8300,31,10,Yes,$26.73 ,40,Salary,55598.4,9,Healthcare,Female,Married,3,6,Mail_Check,N/A
8301,57,13,Yes,$46.90 ,40,Salary,97552,28,Sales,Male,Divorced,3,21,Mail Check,Yes
8302,42,9,No,$38.50 ,40,Salary,80080,-8,Human Resources,Female,Married,5,11,Mailed Check,Yes
8303,44,14,No,$31.95 ,40,Salary,66456,21,Research,Female,Single,6,5,Mail Check,Yes
8304,47,15,No,$44.86 ,40,Salary,93308.8,83,Healthcare,Female,Single,2,12,Mailed Check,N/A
8305,55,16,No,$79.63 ,40,Salary,165630.4,59,Marketing,Female,Married,8,N/A,Mail Check,Yes
8306,33,4,No,$26.25 ,40,Salary,54600,99,Manufacturing,Male,Divorced,5,12,Mailed Check,Yes
8307,48,18,No,$79.23 ,40,Salary,164798.4,64,Sales,Female,Single,N/A,17,Mail Check,N/A
8308,48,13,No,$82.13 ,40,Salary,170830.4,-14,Human Resources,Prefer Not to Answer,Married,8,N/A,DirectDeposit,Yes
8309,30,7,No,$26.45 ,40,Salary,55016,33,Manufacturing,Female,Single,1,10,Direct Deposit,Yes
8310,37,8,No,$66.06 ,40,Salary,137404.8,48,Manufacturing,Female,Single,3,20,DirectDeposit,N/A
8311,36,10,No,$87.56 ,40,Salary,282124.8,33,Sales,Female,Single,1,5,DirectDeposit,N/A
8312,33,5,No,$27.88 ,40,Salary,57990.4,73,Research,Female,Divorced,6,N/A,Mail Check,Yes
8313,59,19,No,$87.56 ,40,Salary,282124.8,89,Sales,Female,Single,9,22,Mailed Check,N/A
8314,32,1,Yes,$30.02 ,40,Salary,62441.6,59,Information Technology,Female,Single,3,7,Direct_Deposit,Yes
8315,41,2,Yes,$64.72 ,40,Salary,134617.6,-6,Sales,Female,Single,9,24,Mail Check,N/A
8316,61,17,No,$71.52 ,40,Salary,148761.6,51,Healthcare,Female,Married,3,22,Mail Check,Yes
8317,40,9,No,$48.07 ,40,Salary,99985.6,23,Research,Female,Married,N/A,13,Direct_Deposit,Yes
8318,37,5,Yes,$27.15 ,40,Salary,56472,40,Marketing,Female,Divorced,4,25,Direct_Deposit,Yes
8319,48,14,No,$74.57 ,40,Salary,155105.6,63,Marketing,Female,Single,3,14,Mail Check,N/A
8320,49,10,Yes,$32.53 ,40,Salary,67662.4,1,Manufacturing,Female,Divorced,8,19,Mailed Check,Yes
8321,54,15,No,$54.07 ,40,Salary,112465.6,79,Laboratory,Female,Single,4,15,Direct_Deposit,N/A
8322,46,8,Yes,$94.78 ,40,Salary,337142.4,-4,Information Technology,Female,Single,5,N/A,Mail Check,N/A
8323,37,9,No,$26.20 ,40,Salary,54496,66,Information Technology,Male,Married,3,17,Mailed Check,Yes
8324,32,3,No,$24.97 ,40,Salary,53337.6,99,Healthcare,Male,Divorced,5,N/A,Mail Check,Yes
8325,52,5,No,$60.74 ,40,Salary,126339.2,78,Manufacturing,Male,Divorced,4,20,Mail Check,Yes
8326,56,11,Yes,$44.44 ,40,Salary,92435.2,1,Healthcare,Male,Married,3,23,Mailed Check,Yes
8327,45,16,Yes,$31.28 ,40,Salary,65062.4,15,Marketing,Female,Married,2,17,Mailed Check,Yes
8328,60,11,Yes,$37.13 ,40,Salary,77230.4,51,Information Technology,Female,Single,2,5,Mail Check,Yes
8329,41,3,No,$36.66 ,40,Salary,76252.8,-8,Healthcare,Male,Married,6,23,Mail Check,Yes
8330,55,10,Yes,$87.04 ,40,Salary,281043.2,8,Research,Male,Divorced,4,N/A,Mailed Check,Yes
8331,36,9,Yes,$59.33 ,40,Salary,123406.4,36,Information Technology,Female,Married,2,5,Mail Check,Yes
8332,51,8,No,$76.09 ,40,Salary,158267.2,84,Research,Female,Single,5,22,DirectDeposit,N/A
8333,57,16,Yes,$77.83 ,40,Salary,162886.4,30,Sales,Female,Married,9,18,DirectDeposit,Yes
8334,59,11,No,$63.44 ,40,Salary,133355.2,28,Healthcare,Female,Married,1,15,Mail Check,Yes
8335,31,5,Yes,$29.03 ,40,Salary,60382.4,67,Manufacturing,Female,Divorced,1,14,Direct_Deposit,Yes
8336,48,19,No,$60.64 ,40,Salary,126131.2,-12,Laboratory,Female,Married,3,N/A,Mail Check,Yes
8337,51,6,No,$51.87 ,40,Salary,107889.6,30,Sales,Male,Divorced,9,15,Mail Check,Yes
8338,43,18,No,$64.13 ,40,Salary,133390.4,80,Sales,Female,Divorced,8,11,DirectDeposit,Yes
8339,61,11,Yes,$66.09 ,40,Salary,137467.2,49,Human Resources,Female,Divorced,9,10,Mail Check,Yes
8340,39,7,No,$69.15 ,40,Salary,143832,28,Sales,Male,Married,4,15,Mail Check,Yes
8341,61,17,Yes,$33.41 ,40,Salary,40372.8,81,Information Technology,Male,Married,1,12,Mail_Check,N/A
8342,52,7,No,$45.68 ,40,Salary,95014.4,-5,Sales,Male,Married,3,16,Mail Check,Yes
8343,54,13,No,$65.01 ,40,Salary,135220.8,75,Research,Female,Single,4,7,Mailed Check,N/A
8344,61,17,No,$83.10 ,40,Salary,172848,93,Manufacturing,Female,Married,1,N/A,Mailed Check,Yes
8345,36,6,No,$27.54 ,40,Salary,57283.2,67,Human Resources,Female,Single,4,N/A,Mail_Check,Yes
8346,40,7,No,$26.81 ,40,Salary,55764.8,92,Marketing,Female,Single,9,22,Mail_Check,Yes
8347,37,5,No,$69.47 ,40,Salary,144497.6,81,Healthcare,Male,Divorced,6,N/A,Mail Check,Yes
8348,21,1,Yes,$20.26 ,40,Salary,42140.8,-10,Healthcare,Female,Married,2,19,Mail Check,Yes
8349,22,1,No,$22.28 ,40,Salary,46342.4,90,Human Resources,Male,Single,2,16,Mail_Check,N/A
8350,53,10,No,$32.02 ,40,Salary,66601.6,71,Sales,Female,Married,6,N/A,Mail Check,Yes
8351,50,17,Yes,$33.30 ,40,Salary,69264,75,Laboratory,Female,Divorced,4,16,Mail Check,N/A
8352,43,17,Yes,$32.10 ,40,Salary,66768,14,Sales,Female,Married,6,16,Direct_Deposit,Yes
8353,57,14,No,$41.99 ,40,Salary,87339.2,76,Manufacturing,Female,Married,N/A,20,Mail Check,Yes
8354,53,14,No,$97.30 ,40,Salary,202384,36,Research,Female,Single,8,22,Mailed Check,N/A
8355,40,9,Yes,$48.00 ,40,Salary,99840,69,Healthcare,Female,Divorced,3,15,Mailed Check,Yes
8356,61,19,No,$33.90 ,40,Salary,41392,90,Sales,Female,Divorced,5,16,Direct_Deposit,N/A
8357,48,14,No,$32.17 ,40,Salary,66913.6,80,Research,Female,Divorced,N/A,9,Mailed Check,Yes
8358,33,5,No,$22.78 ,40,Salary,47382.4,61,Sales,Male,Married,5,N/A,Mail Check,Yes
8359,44,14,No,$34.94 ,40,Salary,72675.2,77,Human Resources,Male,Married,4,N/A,Mailed Check,Yes
8360,24,1,Yes,$20.51 ,40,Salary,42660.8,47,Sales,Female,Single,2,19,Mail Check,Yes
8361,37,1,No,$30.35 ,40,Salary,63128,-8,Sales,Female,Divorced,5,9,Mail Check,Yes
8362,49,20,No,$54.83 ,40,Salary,114046.4,98,Manufacturing,Female,Single,5,21,Mail Check,N/A
8363,50,8,No,$92.81 ,40,Salary,333044.8,45,Marketing,Male,Divorced,4,17,Mail Check,Yes
8364,31,2,No,$30.16 ,40,Salary,62732.8,-13,Information Technology,Female,Single,2,17,Mail Check,Yes
8365,37,6,No,$85.12 ,40,Salary,177049.6,94,Human Resources,Male,Divorced,6,8,DirectDeposit,Yes
8366,51,16,Yes,$42.93 ,40,Salary,89294.4,73,Research,Female,Married,3,13,Direct_Deposit,Yes
8367,36,10,No,$47.21 ,40,Salary,98336.8,-9,Healthcare,Female,Divorced,4,21,Direct_Deposit,Yes
8368,56,9,Yes,$55.24 ,40,Salary,114899.2,28,Research,Male,Single,5,13,Mailed Check,N/A
8369,54,8,No,$58.78 ,40,Salary,122262.4,13,Research,Female,Single,1,23,Mailed Check,N/A
8370,44,20,Yes,$90.72 ,40,Salary,288697.6,58,Research,Prefer Not to Answer,Single,4,10,Mail Check,N/A
8371,53,14,No,$95.03 ,40,Salary,337662.4,42,Research,Male,Divorced,5,5,DirectDeposit,Yes
8372,30,8,Yes,$25.55 ,40,Salary,53144,9,Research,Male,Married,2,23,Mail_Check,N/A
8373,52,9,No,$84.10 ,40,Salary,174928,26,Marketing,Female,Single,6,11,Mail Check,N/A
8374,44,12,No,$55.39 ,40,Salary,115211.2,98,Research,Female,Single,3,21,Mailed Check,N/A
8375,54,13,No,$94.48 ,40,Salary,336528.4,22,Sales,Female,Single,3,15,DirectDeposit,N/A
8376,55,11,Yes,$33.12 ,40,Salary,39769.6,31,Research,Female,Single,4,5,Mail_Check,Yes
8377,55,15,Yes,$94.28 ,40,Salary,336102.4,-2,Laboratory,Female,Divorced,2,23,Mailed Check,Yes
8378,56,14,Yes,$84.45 ,40,Salary,175656,79,Manufacturing,Female,Divorced,5,22,Mail Check,Yes
8379,59,20,No,$93.50 ,40,Salary,334480,56,Manufacturing,Female,Single,3,7,DirectDeposit,N/A
8380,54,16,Yes,$53.09 ,40,Salary,110427.2,37,Research,Male,Divorced,3,N/A,Mail Check,Yes
8381,43,6,Yes,$81.07 ,40,Salary,168625.6,76,Marketing,Female,Married,7,19,DirectDeposit,Yes
8382,37,9,Yes,$62.48 ,40,Salary,129958.4,31,Manufacturing,Male,Married,6,6,DirectDeposit,Yes
8383,42,2,Yes,$31.55 ,40,Salary,65624,12,Human Resources,Female,Married,N/A,N/A,Mail Check,Yes
8384,50,19,Yes,$41.57 ,40,Salary,86465.6,30,Sales,Male,Married,N/A,16,Mail Check,Yes
8385,53,17,Yes,$38.65 ,40,Salary,80392,66,Information Technology,Female,Single,8,5,Mail Check,Yes
8386,39,5,No,$31.10 ,40,Salary,64688,85,Manufacturing,Female,Divorced,1,N/A,Mailed Check,N/A
8387,58,7,No,$81.03 ,40,Salary,168542.4,46,Sales,Male,Single,8,22,Mail Check,N/A
8388,26,3,No,$20.60 ,40,Salary,42848,87,Healthcare,Female,Single,3,20,Mailed Check,Yes
8389,51,9,No,$81.38 ,40,Salary,169270.4,85,Sales,Female,Single,4,24,DirectDeposit,N/A
8390,54,6,Yes,$34.57 ,40,Salary,73305.6,87,Marketing,Male,Married,2,23,Mail Check,Yes
8391,39,5,No,$60.87 ,40,Salary,126609.6,39,Information Technology,Male,Divorced,8,10,Mail Check,Yes
8392,43,5,No,$52.73 ,40,Salary,109678.4,42,Manufacturing,Female,Married,1,7,Direct_Deposit,Yes
8393,52,8,No,$91.21 ,40,Salary,289716.8,91,Sales,Female,Divorced,8,17,Mailed Check,Yes
8394,40,1,Yes,$82.42 ,40,Salary,171433.6,42,Sales,Female,Divorced,5,23,DirectDeposit,Yes
8395,30,6,Yes,$26.41 ,40,Salary,54932.8,33,Manufacturing,Female,Divorced,1,N/A,Mail Check,Yes
8396,43,19,Yes,$46.41 ,40,Salary,96532.8,88,Human Resources,Female,Single,9,24,Direct_Deposit,N/A
8397,21,1,Yes,$20.52 ,40,Salary,42681.6,38,Information Technology,Male,Single,1,22,Direct Deposit,N/A
8398,30,1,Yes,$26.41 ,40,Salary,54932.8,41,Healthcare,Female,Single,2,6,Direct_Deposit,Yes
8399,60,17,No,$55.10 ,40,Salary,114608,42,Research,Female,Single,6,12,Mailed Check,N/A
8400,55,8,No,$84.36 ,40,Salary,175468.8,73,Healthcare,Male,Divorced,9,N/A,Mailed Check,Yes
8401,23,1,Yes,$22.54 ,40,Salary,46883.2,48,Manufacturing,Male,Single,2,20,Mail Check,Yes
8402,52,18,Yes,$56.15 ,40,Salary,116792,66,Marketing,Female,Married,8,N/A,Mail Check,Yes
8403,45,20,Yes,$70.39 ,40,Salary,146411.2,33,Healthcare,Female,Married,9,21,Mailed Check,Yes
8404,45,18,Yes,$85.52 ,40,Salary,177881.6,-2,Marketing,Female,Divorced,1,20,DirectDeposit,Yes
8405,45,12,No,$32.35 ,40,Salary,67288,11,Marketing,Male,Single,8,11,Direct_Deposit,Yes
8406,45,9,No,$31.26 ,40,Salary,65020.8,46,Laboratory,Female,Divorced,N/A,24,Mailed Check,N/A
8407,44,10,No,$78.79 ,40,Salary,163883.2,38,Sales,Female,Single,3,N/A,Mailed Check,N/A
8408,50,16,Yes,$59.17 ,40,Salary,123073.6,78,Laboratory,Male,Married,4,9,Mail Check,Yes
8409,54,10,Yes,$73.45 ,40,Salary,152776,21,Healthcare,Female,Married,7,19,Mail Check,Yes
8410,32,1,No,$25.11 ,40,Salary,52228.8,60,Manufacturing,Male,Single,2,21,Mail_Check,Yes
8411,39,6,No,$30.55 ,40,Salary,63544,-1,Research,Female,Single,5,24,Direct_Deposit,Yes
8412,44,9,No,$89.63 ,40,Salary,286430.4,72,Manufacturing,Prefer Not to Answer,Single,7,7,Mail Check,N/A
8413,34,7,No,$25.10 ,40,Salary,52208,23,Laboratory,Female,Single,1,11,Mail_Check,Yes
8414,57,7,No,$47.14 ,40,Salary,98051.2,27,Manufacturing,Female,Single,2,14,Mail Check,N/A
8415,60,20,Yes,$71.44 ,40,Salary,148595.2,83,Research,Male,Married,8,12,Mailed Check,Yes
8416,60,12,No,$48.83 ,40,Salary,101566.4,-2,Human Resources,Female,Divorced,4,21,Direct_Deposit,Yes
8417,51,10,No,$70.81 ,40,Salary,147284.8,33,Manufacturing,Female,Divorced,4,15,Mailed Check,Yes
8418,52,16,No,$64.54 ,40,Salary,134243.2,-1,Research,Male,Divorced,1,8,Mail Check,Yes
8419,43,14,Yes,$31.20 ,40,Salary,64896,69,Laboratory,Female,Single,N/A,25,Mail Check,Yes
8420,43,12,Yes,$39.86 ,40,Salary,82908.8,3,Sales,Female,Married,3,N/A,Mailed Check,Yes
8421,59,5,No,$34.63 ,40,Salary,72030.4,41,Marketing,Female,Married,9,17,Mail Check,Yes
8422,44,18,Yes,$44.60 ,40,Salary,92768,14,Sales,Female,Married,1,10,Mailed Check,Yes
8423,36,2,No,$33.88 ,40,Salary,41350.4,41,Research,Female,Single,4,19,Mailed Check,Yes
8424,59,16,Yes,$79.75 ,40,Salary,165880,69,Manufacturing,Female,Divorced,2,N/A,Mail Check,Yes
8425,53,5,No,$33.32 ,40,Salary,69305.6,92,Sales,Male,Divorced,8,5,Mailed Check,Yes
8426,39,2,No,$33.68 ,40,Salary,70054.4,80,Laboratory,Female,Divorced,7,18,Mail Check,N/A
8427,43,13,No,$60.74 ,40,Salary,126339.2,85,Human Resources,Female,Single,4,23,Mail Check,N/A
8428,44,9,No,$62.77 ,40,Salary,130561.6,51,Marketing,Male,Married,6,13,Mail Check,Yes
8429,51,17,No,$95.26 ,40,Salary,338140.8,11,Healthcare,Female,Divorced,9,9,Mailed Check,Yes
8430,38,6,Yes,$70.73 ,40,Salary,147128.4,33,Human Resources,Male,Married,3,N/A,Mail Check,Yes
8431,60,13,No,$73.25 ,40,Salary,152360,76,Healthcare,Female,Single,6,10,Mail Check,N/A
8432,56,5,No,$79.39 ,40,Salary,165131.2,85,Manufacturing,Female,Single,3,N/A,Mail Check,N/A
8433,38,2,Yes,$86.95 ,40,Salary,280856,50,Research,Prefer Not to Answer,Divorced,2,23,Mail Check,Yes
8434,44,19,Yes,$68.42 ,40,Salary,142313.6,9,Marketing,Female,Married,9,17,Mail Check,Yes
8435,45,20,Yes,$88.17 ,40,Salary,283393.6,70,Research,Female,Married,2,18,Mail Check,Yes
8436,30,8,Yes,$26.23 ,40,Salary,54558.4,95,Marketing,Female,Divorced,3,10,Mail_Check,N/A
8437,56,5,No,$60.49 ,40,Salary,125833.2,31,Sales,Female,Single,2,8,DirectDeposit,N/A
8438,56,11,Yes,$77.71 ,40,Salary,161636.8,70,Research,Female,Married,7,N/A,Mail Check,Yes
8439,55,17,No,$85.55 ,40,Salary,177944,59,Laboratory,Male,Divorced,4,21,Mail Check,Yes
8440,47,10,No,$75.02 ,40,Salary,156041.6,56,Sales,Female,Married,7,N/A,Mail Check,Yes
8441,33,3,No,$27.25 ,40,Salary,56680,48,Manufacturing,Female,Divorced,6,N/A,Mail_Check,N/A
8442,25,3,Yes,$21.42 ,40,Salary,44553.6,27,Healthcare,Female,Single,3,16,Mail Check,Yes
8443,44,10,Yes,$59.08 ,40,Salary,122886.4,22,Manufacturing,Male,Single,3,14,Mail Check,N/A
8444,42,8,Yes,$60.51 ,40,Salary,125860.8,55,Laboratory,Male,Married,6,N/A,Mailed Check,Yes
8445,34,8,Yes,$24.42 ,40,Salary,50793.6,26,Sales,Female,Divorced,4,8,Mailed Check,N/A
8446,58,12,No,$76.69 ,40,Salary,159515.2,-7,Information Technology,Female,Married,6,19,Mail Check,Yes
8447,34,10,No,$22.94 ,40,Salary,47715.2,13,Sales,Female,Married,1,N/A,Mail_Check,N/A
8448,61,13,No,$31.56 ,40,Salary,65644.8,98,Laboratory,Male,Single,4,25,Mail Check,Yes
8449,34,1,No,$25.06 ,40,Salary,52124.8,28,Sales,Male,Single,1,9,Mail_Check,Yes
8450,32,9,No,$22.88 ,40,Salary,47590.4,57,Sales,Male,Married,6,13,Direct Deposit,N/A
8451,37,4,No,$32.20 ,40,Salary,66976,93,Manufacturing,Male,Single,4,20,Direct_Deposit,Yes
8452,48,19,Yes,$75.28 ,40,Salary,156374.4,95,Healthcare,Male,Divorced,5,9,Mail Check,Yes
8453,49,18,Yes,$85.97 ,40,Salary,178817.6,92,Human Resources,Female,Married,N/A,16,Mail Check,Yes
8454,59,11,Yes,$33.79 ,40,Salary,70283.2,79,Sales,Male,Divorced,8,15,Direct_Deposit,N/A
8455,58,20,Yes,$36.31 ,40,Salary,75524.8,1,Human Resources,Male,Single,4,6,Mailed Check,Yes
8456,45,6,No,$31.90 ,40,Salary,66352,49,Laboratory,Female,Married,8,16,Mail Check,Yes
8457,54,13,No,$75.04 ,40,Salary,156083.2,10,Laboratory,Male,Single,6,16,Mail Check,N/A
8458,48,8,No,$87.58 ,40,Salary,282166.4,99,Sales,Male,Single,8,13,Mail Check,N/A
8459,39,7,No,$26.05 ,40,Salary,54284,70,Laboratory,Male,Divorced,9,19,Mail_Check,N/A
8460,24,1,No,$22.41 ,40,Salary,46612.8,-10,Marketing,Female,Single,3,9,Direct Deposit,Yes
8461,28,2,Yes,$24.81 ,40,Salary,51604.8,43,Healthcare,Female,Divorced,2,17,Mail_Check,N/A
8462,42,6,No,$90.02 ,40,Salary,287241.6,-11,Healthcare,Female,Married,4,23,Mailed Check,Yes
8463,53,11,No,$83.66 ,40,Salary,174012.8,63,Sales,Female,Divorced,1,10,Mailed Check,Yes
8464,30,3,Yes,$23.50 ,40,Salary,48880,42,Research,Female,Single,2,23,Mail_Check,Yes
